id,name,display_name,formatted_address,short_formatted_address,postal_code,latitude,longitude,rating,user_rating_count,price_level,price_range_start,price_range_start_currency,price_range_end,price_range_end_currency,primary_type,takeout,delivery,dine_in,curbside_pickup,reservable,serves_breakfast,serves_lunch,serves_dinner,serves_beer,serves_wine,serves_brunch,serves_vegetarian_food,outdoor_seating,live_music,menu_for_children,serves_cocktails,serves_dessert,serves_coffee,good_for_children,allows_dogs,restroom,good_for_groups,good_for_watching_sports,accepts_debit_cards,accepts_cash_only,accepts_nfc,free_parking_lot,free_street_parking,valet_parking,wheelchair_accessible_parking,wheelchair_accessible_entrance,wheelchair_accessible_restroom,wheelchair_accessible_seating
ChIJd0-b7qZbwokRq43FdqPbeHI,places/ChIJd0-b7qZbwokRq43FdqPbeHI,Farmer's Fridge,"Located on the second floor in the cafeteria area, 186 Jay St, Brooklyn, NY 11201, USA","Located on the second floor in the cafeteria area, 186 Jay St, Brooklyn",11201,40.69913,-73.98718,,,,,,,,Restaurant,True,,True,,,True,True,True,,,,,,False,,,True,,,,,,,,,,,,,,,,
ChIJtfie7FJZwokR9-iO8Rn0QLQ,places/ChIJtfie7FJZwokR9-iO8Rn0QLQ,avcd-food,"120 Nassau St, Brooklyn, NY 11201, USA","120 Nassau St, Brooklyn",11201,40.698358999999996,-73.98643779999999,,,,,,,,Restaurant,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJZURcthb2wokRkboWBiPH0vE,places/ChIJZURcthb2wokRkboWBiPH0vE,BO's Bagels,"235 W 116th St, New York, NY 10026, USA","235 W 116th St, New York",10026,40.804196999999995,-73.954091,4.4,1303,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Bagel Shop,True,True,True,False,,True,,,,,,,,,,,,True,,,True,,,True,False,True,,,,False,True,True,True
ChIJ2yTMoxb2wokRixfwCY3ltok,places/ChIJ2yTMoxb2wokRixfwCY3ltok,Lido Harlem Restaurant,"2168 Frederick Douglass Blvd, New York, NY 10026, USA","2168 Frederick Douglass Blvd, New York",10026,40.8049256,-73.95476049999999,4.4,1657,PRICE_LEVEL_MODERATE,30,USD,50,USD,Italian Restaurant,True,True,True,,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,,True,True,False,True,False,True,,True,False,False,True,True,True
ChIJ38jfXRH2wokR3ZewiTRd9oU,places/ChIJ38jfXRH2wokR3ZewiTRd9oU,Minton's Playhouse,"206 W 118th St, New York, NY 10026, USA","206 W 118th St, New York",10026,40.8045937,-73.95232279999999,4.6,804,PRICE_LEVEL_MODERATE,,,,,Bar,,True,True,False,True,,,,True,True,,,,True,,True,,True,False,,True,True,,False,,,,,False,,True,True,
ChIJgdN7yRb2wokRrX83wvtHizs,places/ChIJgdN7yRb2wokRrX83wvtHizs,Pikine,"243 W 116th St, New York, NY 10026, USA","243 W 116th St, New York",10026,40.8041941,-73.9544167,4.4,516,PRICE_LEVEL_MODERATE,10,USD,20,USD,Restaurant,True,True,True,,True,,True,True,False,False,,False,False,False,False,False,True,,True,False,True,True,False,True,False,True,,True,False,,True,True,True
ChIJr5HCUpf3wokRVRIWsXTKEwU,places/ChIJr5HCUpf3wokRVRIWsXTKEwU,BIXI,"2164 Frederick Douglass Blvd, New York, NY 10026, USA","2164 Frederick Douglass Blvd, New York",10026,40.8048198,-73.9547643,4.6,238,PRICE_LEVEL_MODERATE,,,,,Bar,True,True,True,False,True,,,,True,True,,,True,True,,True,,,False,False,True,True,False,True,False,True,True,True,False,False,True,True,True
ChIJJYYItxb2wokRhl8VETx04Tc,places/ChIJJYYItxb2wokRhl8VETx04Tc,La Savane d'Afrique,"239 W 116th St, New York, NY 10026, USA","239 W 116th St, New York",10026,40.8041473,-73.9542852,4.1,527,PRICE_LEVEL_MODERATE,20,USD,30,USD,African Restaurant,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,True,False,False,,,False,False,False,False,False
ChIJqZtHV3X3wokR01sGs6kxxe0,places/ChIJqZtHV3X3wokR01sGs6kxxe0,IN & OUT MARKETPLACE,"1958 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA","1958 Adam Clayton Powell Jr Blvd, New York",10026,40.8045367,-73.9519676,3.8,5,PRICE_LEVEL_INEXPENSIVE,,,,,Hamburger Restaurant,True,True,True,,,True,True,True,,,True,,,False,,,,True,,,,,False,True,False,True,,,False,False,True,,
ChIJFVAv6xb2wokRhngPfFNLaUQ,places/ChIJFVAv6xb2wokRhngPfFNLaUQ,Tex's Chicken & Burgers,"2144 Frederick Douglass Blvd, New York, NY 10026, USA","2144 Frederick Douglass Blvd, New York",10026,40.8042034,-73.9552949,3.9,332,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Restaurant,True,True,True,,False,,True,True,False,False,,,False,False,False,False,True,False,True,,True,,False,True,False,True,,,False,False,True,True,
ChIJM_5cIxH2wokRkujFguETLLo,places/ChIJM_5cIxH2wokRkujFguETLLo,Tropilyz 116th,"164 W 116th St, New York, NY 10026, USA","164 W 116th St, New York",10026,40.8028672,-73.9522614,4.1,474,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Restaurant,True,True,True,,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,,True,True,False,True,False,True,,,False,,True,,True
ChIJb8TQVHL3wokR4g3pXcOX0Yw,places/ChIJb8TQVHL3wokR4g3pXcOX0Yw,El Mariachi Mexican Cuisine,"218 W 116th St, New York, NY 10026, USA","218 W 116th St, New York",10026,40.803472,-73.9534944,4.7,87,PRICE_LEVEL_MODERATE,20,USD,30,USD,Mexican Restaurant,True,True,True,False,True,,True,True,True,True,,,False,,,True,True,True,True,,True,True,,True,False,True,,,,,,,
ChIJK3SJbBH2wokRmvoeyShB4Eg,places/ChIJK3SJbBH2wokRmvoeyShB4Eg,Juke Box Juice & Salads,"1943 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA","1943 Adam Clayton Powell Jr Blvd, New York",10026,40.8039298,-73.9517145,4.7,220,PRICE_LEVEL_MODERATE,10,USD,20,USD,Restaurant,True,True,True,,False,,True,,False,False,,True,,False,False,False,True,True,True,,False,,False,True,False,True,,,False,,True,,
ChIJ0d_0EQL3wokRlyHE0MH7R_o,places/ChIJ0d_0EQL3wokRlyHE0MH7R_o,Greedy Pot,"1944 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA","1944 Adam Clayton Powell Jr Blvd, New York",10026,40.804171,-73.9521554,4.4,200,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,American Restaurant,True,True,True,,,,True,True,False,False,True,,False,False,False,False,True,,True,,,,,True,False,True,,,,False,True,,
ChIJGddWoxb2wokRPo1fW4Ppv8w,places/ChIJGddWoxb2wokRPo1fW4Ppv8w,Pizza Stop,"2166 Frederick Douglass Blvd, New York, NY 10026, USA","2166 Frederick Douglass Blvd, New York",10026,40.804805699999996,-73.954739,4.2,133,PRICE_LEVEL_INEXPENSIVE,1,USD,10,USD,Pizza Restaurant,True,True,True,,False,,True,True,,,,,False,False,,,,,True,,,,,True,False,True,,,,,,,
ChIJR0VUoxb2wokR_92eSG49c3c,places/ChIJR0VUoxb2wokR_92eSG49c3c,Peking Kitchen II,"2162 Frederick Douglass Blvd, New York, NY 10026, USA","2162 Frederick Douglass Blvd, New York",10026,40.8048198,-73.9547643,3.6,95,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Chinese Restaurant,True,True,True,,,True,True,True,False,False,True,True,False,False,False,False,False,False,,False,False,,False,True,False,True,,,False,False,,,
ChIJPynXKxH2wokRwQlEO0yht1U,places/ChIJPynXKxH2wokRwQlEO0yht1U,Empire 3,"1902 Adam Clayton Powell Jr Blvd, New York, NY 10026, USA","1902 Adam Clayton Powell Jr Blvd, New York",10026,40.8029581,-73.95304999999999,3.6,175,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Chinese Restaurant,True,True,True,,False,False,True,True,False,False,,,False,False,False,False,False,False,,False,False,False,False,True,False,,,,False,False,False,,False
ChIJSZqkkhb2wokRcp7AQYgWybo,places/ChIJSZqkkhb2wokRcp7AQYgWybo,2166 Convenience Store,"2166 Frederick Douglass Blvd, New York, NY 10026, USA","2166 Frederick Douglass Blvd, New York",10026,40.8048198,-73.9547643,4.5,4,,,,,,Convenience Store,,True,,False,,,,,,,,,,,,,,,,,,,,,False,,,,,False,,,
ChIJLZBnZQD3wokRDlHh8F8yaKg,places/ChIJLZBnZQD3wokRDlHh8F8yaKg,Kennedy Chicken & Burgers,"2150 Frederick Douglass Blvd, New York, NY 10026, USA","2150 Frederick Douglass Blvd, New York",10026,40.8046028,-73.9550344,4.3,7,PRICE_LEVEL_INEXPENSIVE,,,,,Restaurant,,True,True,,,,True,True,False,False,,,,False,,False,,,True,,,,,,,,,,,,,,
ChIJydELOhH2wokR9ZVxg8zAP88,places/ChIJydELOhH2wokR9ZVxg8zAP88,Catch 22,"St Nicholas Ave, New York, NY 10026, USA","St Nicholas Ave, New York",10026,40.803526100000006,-73.952868,,,,,,,,Restaurant,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJU6xJvh73wokROZmtYRhyYCI,places/ChIJU6xJvh73wokROZmtYRhyYCI,Billy Harper,"New York, NY 10026, USA",New York,10026,40.803089,-73.95257600000001,,,,,,,,Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJs_09yZ73wokRD-K3t2y0nH8,places/ChIJs_09yZ73wokRD-K3t2y0nH8,Bánh,"942 Amsterdam Ave, New York, NY 10025, USA","942 Amsterdam Ave, New York",10025,40.8008758,-73.96567759999999,4.5,535,PRICE_LEVEL_MODERATE,20,USD,30,USD,Vietnamese Restaurant,True,True,True,False,False,,True,True,True,False,True,,True,False,False,False,True,True,,,True,,False,True,False,True,,,,False,True,,
ChIJbQ6kSgH3wokRHPZKLZ--XiM,places/ChIJbQ6kSgH3wokRHPZKLZ--XiM,Amity Hall Uptown,"982 Amsterdam Ave, New York, NY 10025, USA","982 Amsterdam Ave, New York",10025,40.8022664,-73.96465409999999,4.3,1044,PRICE_LEVEL_MODERATE,20,USD,30,USD,Bar,True,True,True,,True,,,,True,True,,False,True,False,False,True,True,True,False,True,True,True,True,True,False,True,,True,False,True,True,True,True
ChIJ__9CXiP2wokR6u-utxQilj4,places/ChIJ__9CXiP2wokR6u-utxQilj4,Nobody Told Me,"951 Amsterdam Ave, New York, NY 10025, USA","951 Amsterdam Ave, New York",10025,40.8008064,-73.9651925,4.5,465,PRICE_LEVEL_MODERATE,20,USD,30,USD,Bar,True,True,True,False,True,,,,True,True,,,True,False,,True,,,False,False,True,True,False,True,False,True,,True,False,,True,True,
ChIJ8yYSWCP2wokRym-2HUHMJuI,places/ChIJ8yYSWCP2wokRym-2HUHMJuI,Thai Market,"960 Amsterdam Ave, New York, NY 10025, USA","960 Amsterdam Ave, New York",10025,40.8013889,-73.9652778,4.3,1045,PRICE_LEVEL_MODERATE,20,USD,30,USD,Thai Restaurant,True,True,True,False,True,,True,True,True,True,,True,False,False,False,True,True,True,True,False,True,True,False,True,True,True,,True,False,False,True,True,True
ChIJGW74UCP2wokRiwLDAGMTwdk,places/ChIJGW74UCP2wokRiwLDAGMTwdk,Happy Hot Hunan,"969 Amsterdam Ave, New York, NY 10025, USA","969 Amsterdam Ave, New York",10025,40.8013559,-73.9647057,4,380,PRICE_LEVEL_MODERATE,10,USD,20,USD,Chinese Restaurant,True,True,True,,True,False,True,True,True,,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,True,,,False,False,True,,True
ChIJs5U-VQf3wokRs1nlqkUqxgo,places/ChIJs5U-VQf3wokRs1nlqkUqxgo,Mala Town,"929 Amsterdam Ave, New York, NY 10025, USA","929 Amsterdam Ave, New York",10025,40.800059700000006,-73.96562399999999,5,536,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Chinese Restaurant,True,True,True,False,,,True,True,,,,,,False,False,,,,True,,True,,False,,False,,,,,False,,,
ChIJSaRktjz2wokRbBL_bc7UQB0,places/ChIJSaRktjz2wokRbBL_bc7UQB0,Lion's Head Tavern,"995 Amsterdam Ave, New York, NY 10025, USA","995 Amsterdam Ave, New York",10025,40.802235499999995,-73.96418369999999,4.4,604,PRICE_LEVEL_INEXPENSIVE,20,USD,30,USD,Bar,True,True,True,True,True,True,True,True,True,True,,True,True,False,False,True,,True,True,,True,True,True,True,False,True,,,False,False,,True,
ChIJTxiNYCP2wokRz8bUSToPz-k,places/ChIJTxiNYCP2wokRz8bUSToPz-k,Awash Ethiopian Restaurant,"947 Amsterdam Ave, New York, NY 10025, USA","947 Amsterdam Ave, New York",10025,40.800712,-73.965273,4.4,624,PRICE_LEVEL_MODERATE,20,USD,30,USD,Restaurant,True,True,True,,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,False,False,,,False,False,True,True,True
ChIJs3yG99H3wokRGZIu1_ZOiVc,places/ChIJs3yG99H3wokRGZIu1_ZOiVc,Calaveras Corner,"936 Amsterdam Ave, New York, NY 10025, USA","936 Amsterdam Ave, New York",10025,40.8006579,-73.9658425,4.6,171,PRICE_LEVEL_MODERATE,20,USD,30,USD,Mexican Restaurant,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,False,True,,,,False,True,,True
ChIJc2__uPz3wokRvXweG-mfra8,places/ChIJc2__uPz3wokRvXweG-mfra8,Mizu Hibachi & Sushi,"940 Amsterdam Ave, New York, NY 10025, USA","940 Amsterdam Ave, New York",10025,40.80081680000001,-73.9656597,4.8,124,PRICE_LEVEL_MODERATE,20,USD,30,USD,Japanese Restaurant,True,True,True,True,True,,True,True,True,True,,,False,False,True,True,True,,True,,True,,False,,False,,,False,,,True,,True
ChIJHwKQXPb3wokRl7GIMXrLxK8,places/ChIJHwKQXPb3wokRl7GIMXrLxK8,Anār,"935 Amsterdam Ave, New York, NY 10025, USA","935 Amsterdam Ave, New York",10025,40.8002215,-73.9655922,4.5,242,PRICE_LEVEL_MODERATE,20,USD,30,USD,Indian Restaurant,True,True,True,True,False,,True,True,,,,True,False,False,False,,True,True,True,False,True,True,False,True,False,False,,,,,True,True,True
ChIJjbkT09z3wokRX4WNAwE3KTc,places/ChIJjbkT09z3wokRX4WNAwE3KTc,Zaad - Amsterdam Ave,"963 Amsterdam Ave, New York, NY 10025, USA","963 Amsterdam Ave, New York",10025,40.801167899999996,-73.9648225,4.7,432,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Mediterranean Restaurant,True,True,True,,True,,True,True,False,False,,True,True,False,False,False,True,,True,,,,False,True,False,True,,,,False,True,,
ChIJFQBQlUT3wokRzSiwtWnIrTg,places/ChIJFQBQlUT3wokRzSiwtWnIrTg,Dive 106,"938 Amsterdam Ave, New York, NY 10025, USA","938 Amsterdam Ave, New York",10025,40.8007864,-73.9658536,4.4,277,PRICE_LEVEL_MODERATE,20,USD,30,USD,Bar,True,True,True,,False,,,,True,True,,,True,False,,True,,,False,,True,True,True,,False,True,,,,False,True,True,True
ChIJ5YLnXiP2wokRE2etHZsiSFM,places/ChIJ5YLnXiP2wokRE2etHZsiSFM,Tropical Sensation,"953 Amsterdam Ave #1, New York, NY 10025, USA","953 Amsterdam Ave #1, New York",10025,40.800894,-73.965154,4.3,696,PRICE_LEVEL_MODERATE,10,USD,20,USD,Restaurant,True,True,True,,True,True,True,True,True,True,True,True,,False,True,True,True,True,True,False,True,True,,True,True,True,,True,False,,True,True,True
ChIJ5wPq0SL2wokRWumRNSRyUis,places/ChIJ5wPq0SL2wokRWumRNSRyUis,Crepes On Columbus,"990 Columbus Ave, New York, NY 10025, USA","990 Columbus Ave, New York",10025,40.801047,-73.9618424,4.4,667,PRICE_LEVEL_MODERATE,,,,,Dessert Shop,True,True,True,,,True,True,True,True,True,True,True,,False,False,,True,True,True,False,True,True,False,True,False,True,,,False,,True,True,True
ChIJe3VZCMz3wokRjmRQPlJTG6Y,places/ChIJe3VZCMz3wokRjmRQPlJTG6Y,Living Thai Cuisine,"931 Amsterdam Ave, New York, NY 10025, USA","931 Amsterdam Ave, New York",10025,40.8001544,-73.9657019,4.2,241,PRICE_LEVEL_MODERATE,10,USD,20,USD,Thai Restaurant,True,True,True,,True,,True,True,True,,,True,,False,False,,True,,True,,True,True,False,True,False,True,,,False,,True,,True
ChIJCcj-ViP2wokRMkfgS81yxxI,places/ChIJCcj-ViP2wokRMkfgS81yxxI,Taqueria Y Fonda La Mexicana,"968 Amsterdam Ave, New York, NY 10025, USA","968 Amsterdam Ave, New York",10025,40.8016168,-73.96520749999999,4.3,502,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Mexican Restaurant,True,True,True,True,False,,True,True,True,False,False,,True,False,False,False,True,,True,False,True,,,True,False,True,,,False,False,,,
ChIJfSp0FS1fwokR8PYGmnV6vYs,places/ChIJfSp0FS1fwokR8PYGmnV6vYs,John Brown BBQ,"27-20 40th Ave, Astoria, NY 11101, USA","27-20 40th Ave, Astoria",11101,40.752658499999995,-73.93667359999999,4.5,2943,PRICE_LEVEL_MODERATE,20,USD,30,USD,Barbecue Restaurant,True,True,True,,False,False,True,True,True,True,False,,True,True,False,True,True,False,True,False,True,True,True,True,False,True,,True,,,True,True,True
ChIJAemDtCxfwokRrfHv58ZtcxA,places/ChIJAemDtCxfwokRrfHv58ZtcxA,Vista Sky Lounge,"27-05 39th Ave, Long Island City, NY 11101, USA","27-05 39th Ave, Long Island City",11101,40.7543679,-73.9356976,3.9,905,PRICE_LEVEL_MODERATE,,,,,Restaurant,True,True,True,False,True,,True,True,True,True,True,True,True,,,True,True,True,True,False,True,True,,True,False,True,,True,,,True,True,True
ChIJ4UMDmvtZwokR0twKqXNmzl4,places/ChIJ4UMDmvtZwokR0twKqXNmzl4,Carla,"25-03 40th Ave, Long Island City, NY 11101, USA","25-03 40th Ave, Long Island City",11101,40.753513999999996,-73.937648,4.6,376,PRICE_LEVEL_MODERATE,20,USD,30,USD,Restaurant,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,False,True,False,True,,,,False,True,True,True
ChIJUdCQtgtZwokRjS66-zQtbEI,places/ChIJUdCQtgtZwokRjS66-zQtbEI,The Halal Guys,"24-08 40th Ave, Long Island City, NY 11101, USA","24-08 40th Ave, Long Island City",11101,40.7536342,-73.9385523,3.5,160,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Restaurant,True,True,True,,,,True,True,,,,,False,False,False,,,,True,,True,,False,True,False,True,,,,,True,,True
ChIJicgjodRYwokRRe9iEqIfTvA,places/ChIJicgjodRYwokRRe9iEqIfTvA,GoodFellas Pizzeria of L.I.C.,"2519 40th Ave, Long Island City, NY 11101, USA","2519 40th Ave, Long Island City",11101,40.7533995,-73.9371302,4.7,1117,PRICE_LEVEL_INEXPENSIVE,1,USD,10,USD,Pizza Restaurant,True,True,True,True,,False,True,True,False,False,False,False,True,,False,False,False,False,True,,,,False,True,False,,,,False,False,False,,False
ChIJE9RWrjJZwokRu1p8PaPuBvs,places/ChIJE9RWrjJZwokRu1p8PaPuBvs,Beebe's at Boro Hotel,"38-28 27th St, Long Island City, NY 11101, USA","38-28 27th St, Long Island City",11101,40.754786599999996,-73.935689,4.4,434,PRICE_LEVEL_MODERATE,20,USD,30,USD,Pizza Restaurant,True,True,True,,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,,True,True,,True,False,True,,,,,True,True,True
ChIJvww8ntRYwokRJ7mqzoDXPlQ,places/ChIJvww8ntRYwokRJ7mqzoDXPlQ,House of Thai,"2501 40th Ave, Long Island City, NY 11101, USA","2501 40th Ave, Long Island City",11101,40.7535674,-73.9377073,4.2,660,PRICE_LEVEL_MODERATE,20,USD,30,USD,Thai Restaurant,True,True,True,,True,False,True,True,True,True,False,True,,False,False,True,True,True,True,False,True,True,False,True,False,True,,,False,False,True,,
ChIJsa4BaJxfwokRgI-tKwGmpR4,places/ChIJsa4BaJxfwokRgI-tKwGmpR4,Boro Rooftop,"38-28 27th St, Long Island City, NY 11101, USA","38-28 27th St, Long Island City",11101,40.7548211,-73.9358673,4.8,5,,10,USD,20,USD,Bar,,False,True,,,,,,True,True,,,True,,,True,,,,,True,True,,,False,,,,,,True,,
ChIJj2buftFYwokRMSeMG6Co3VY,places/ChIJj2buftFYwokRMSeMG6Co3VY,Alma Gourmet,"39-12 Crescent St, Long Island City, NY 11101, USA","39-12 Crescent St, Long Island City",11101,40.7545293,-73.93721839999999,3.7,81,,,,,,Grocery Store,,True,,,,,,,,,,,,,,,,,,,,,,True,False,True,,,,,True,,
ChIJdZUxtCxfwokRzZstw17P8l4,places/ChIJdZUxtCxfwokRzZstw17P8l4,Michael's Café,"27-05 39th Ave, Astoria, NY 11101, USA","27-05 39th Ave, Astoria",11101,40.754387,-73.9356362,3.9,36,,10,USD,20,USD,Restaurant,True,True,True,,True,True,True,True,True,True,True,,True,False,True,True,True,True,True,,True,True,,True,False,True,,,,,True,,True
ChIJ7zrPcKZZwokRlKe_OJJLs-0,places/ChIJ7zrPcKZZwokRlKe_OJJLs-0,Mosaic Cafe And Bakery,"39-20 27th St, Long Island City, NY 11101, USA","39-20 27th St, Long Island City",11101,40.753571699999995,-73.9369002,5,4,,,,,,Bakery,True,False,,,,,,,,,,,True,True,,,True,True,,,,,False,True,False,True,,,,,,,
ChIJNcZg81VYwokRIcQV-JL4Ewc,places/ChIJNcZg81VYwokRIcQV-JL4Ewc,Hotel Riu Plaza Manhattan Times Square,"145 W 47th St, New York, NY 10036, USA","145 W 47th St, New York",10036,40.7589022,-73.9836073,4.6,4974,,,,,,Hotel,,,,,,,,,,,,,,,,,,,True,,,,,,False,,,,,,True,,
ChIJM3wn3VVYwokRvu2kbqBKUsM,places/ChIJM3wn3VVYwokRvu2kbqBKUsM,Olive Garden Italian Restaurant,"2 Times Sq, New York, NY 10036, USA","2 Times Sq, New York",10036,40.759333,-73.984667,4.1,7073,PRICE_LEVEL_MODERATE,20,USD,30,USD,Italian Restaurant,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,False,True,,,,True,True,True,True
ChIJYdvfn_9YwokR0Q_aRO2KucY,places/ChIJYdvfn_9YwokR0Q_aRO2KucY,Chick-fil-A,"1180 6th Ave, New York, NY 10036, USA","1180 6th Ave, New York",10036,40.757425399999995,-73.9819682,4.3,4897,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Restaurant,True,True,False,True,False,True,True,True,False,False,,True,True,False,True,False,True,True,True,False,True,True,False,True,False,True,,,,False,True,True,
ChIJAS6GeVVYwokRPfg8xt4nH-I,places/ChIJAS6GeVVYwokRPfg8xt4nH-I,Connolly's,"121 W 45th St, New York, NY 10036, USA","121 W 45th St, New York",10036,40.7573681,-73.9835798,4.4,4588,PRICE_LEVEL_MODERATE,20,USD,30,USD,Restaurant,True,True,True,,True,True,True,True,True,True,True,False,True,True,True,True,True,True,,False,True,True,True,True,False,True,False,,False,,True,True,True
ChIJQXY5d3dZwokROz4N4S6oh0M,places/ChIJQXY5d3dZwokROz4N4S6oh0M,McDonald's,"1528 Broadway Times Square, New York, NY 10036, USA","Boe.Tie Building, 1528 Broadway Times Square, New York",10036,40.7577297,-73.9853627,3.7,1418,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Fast Food Restaurant,True,True,True,,,True,True,True,False,False,,,False,,True,,True,True,True,False,True,True,,True,False,True,True,,,,True,True,
ChIJN7O7KuBZwokRb7gC6Vai9l8,places/ChIJN7O7KuBZwokRb7gC6Vai9l8,Jollibee,"1500 Broadway Street, Times Sq, New York, NY 10036, USA","1500 Broadway Street, Times Sq, New York",10036,40.7567926,-73.98567129999999,4,1158,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Restaurant,True,True,True,,False,True,True,True,False,False,,,False,False,True,False,True,False,True,False,True,True,False,True,False,True,,,False,True,True,True,True
ChIJqz-3FVVYwokRo_z9ZJDCM3g,places/ChIJqz-3FVVYwokRo_z9ZJDCM3g,Jimmy's Corner,"140 W 44th St, New York, NY 10036, USA","140 W 44th St, New York",10036,40.756729899999996,-73.9847643,4.6,1956,PRICE_LEVEL_INEXPENSIVE,1,USD,10,USD,Bar,False,False,True,False,False,,,,True,True,,,False,False,,True,,,False,False,True,True,True,True,False,True,False,,False,False,,,
ChIJy0KKmVVYwokRyab_FcJzFA0,places/ChIJy0KKmVVYwokRyab_FcJzFA0,Havana Central Times Square,"151 W 46th St, New York, NY 10036, USA","151 W 46th St, New York",10036,40.7583364,-73.9841591,4.4,6283,PRICE_LEVEL_MODERATE,,,,,Restaurant,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,,,False,False,True,True,True
ChIJo9WBiVVYwokRqlIG384NkJY,places/ChIJo9WBiVVYwokRqlIG384NkJY,Haven Rooftop,"132 W 47th St, New York, NY 10036, USA","132 W 47th St, New York",10036,40.7584867,-73.983223,4,2634,PRICE_LEVEL_MODERATE,30,USD,50,USD,Bar,True,True,True,False,True,,True,,True,True,,,True,False,,True,,True,False,,True,True,True,True,False,True,False,,,False,True,True,
ChIJkeBwmVVYwokReNSgF1CfLoM,places/ChIJkeBwmVVYwokReNSgF1CfLoM,Le Marais,"150 W 46th St, New York, NY 10036, USA","150 W 46th St, New York",10036,40.7581079,-73.9842178,4.4,2446,PRICE_LEVEL_EXPENSIVE,50,USD,100,USD,French Restaurant,True,True,True,,True,False,True,True,True,True,True,,False,False,,True,True,True,True,False,True,True,False,True,False,True,,,False,False,True,True,True
ChIJNe_8fqtz5okR_V-vTEVkjqs,places/ChIJNe_8fqtz5okR_V-vTEVkjqs,Virgil's Real BBQ - NYC,"152 W 44th St, New York, NY 10036, USA","152 W 44th St, New York",10036,40.7567841,-73.98512830000001,4.3,5303,PRICE_LEVEL_MODERATE,30,USD,50,USD,Barbecue Restaurant,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,,,False,False,True,True,True
ChIJ3ej3nFVYwokRzAPIjwtNjg4,places/ChIJ3ej3nFVYwokRzAPIjwtNjg4,Amor Loco,"134 W 46th St, New York, NY 10036, USA","134 W 46th St, New York",10036,40.757894199999996,-73.98391769999999,4.6,1380,PRICE_LEVEL_MODERATE,,,,,Mexican Restaurant,True,True,True,,True,,True,True,True,True,True,,False,False,True,True,True,True,,,True,True,False,True,False,True,False,,False,False,True,True,True
ChIJ28_VhFVYwokRigKkUoPI6Ec,places/ChIJ28_VhFVYwokRigKkUoPI6Ec,Margon,"136 W 46th St, New York, NY 10036, USA","136 W 46th St, New York",10036,40.757906399999996,-73.9839619,4.7,1276,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Restaurant,True,True,True,False,False,True,True,True,True,False,,False,False,False,False,False,True,True,True,False,True,,False,True,False,True,False,,,False,,,
ChIJgYWke_9YwokRNUclYG3dn08,places/ChIJgYWke_9YwokRNUclYG3dn08,Utsav,"PLAZA behind the building, 1185 6th Ave, New York, NY 10036, USA","PLAZA behind the building, 1185 6th Ave, New York",10036,40.7579754,-73.98231919999999,4,2802,PRICE_LEVEL_MODERATE,,,,,Indian Restaurant,True,True,True,,True,,True,True,True,True,,True,True,False,False,True,True,True,True,False,True,True,False,True,False,True,,True,True,,True,True,True
